,Titles,Brands,Prices,Stars,Urls,Ratings,Review_Words
36,"Earbuds Headphones with Microphone 5 Pack,Earbuds Wired Stereo Earphones in-Ear Headphones Bass Earbuds, Compatible with iPhone and Android Smartphones,iPod,iPad, MP3 Players,Fits All 3.5mm Interface",Brand: Auxtun,$13.99,4.7 out of 5,/Headphones-Microphone-Earphones-Compatible-Smartphones/dp/B0854F11JB/ref=sr_1_23?dchild=1&keywords=in+ear+earbuds&qid=1598947261&sr=8-23,"2,876 ratings","['sound quality', 'great value', 'great price', 'different colors', 'good quality', 'noise cancellation', 'great deal', 'work well', 'highly recommend', 'good value', 'pleasantly surprised', 'definitely recommend']"
37,"Earbuds with Microphone, Vogek Bass in-Ear Headphones Earphones with S/M/L Earbuds and Built-in Mic, Phone Control, Compatible with Samsung, Android Phone and More (Black-Red)",Visit the VOGEK Store,$5.99,4.2 out of 5,/Ergonomic-Headphones-Earphones-Tangle-Free-Compatible/dp/B07MZJG84Z/ref=sr_1_24?dchild=1&keywords=in+ear+earbuds&qid=1598947261&sr=8-24,442 ratings,['No Review']
38,"Earbuds Headphones with Microphone 4 Pack,Earbuds Wired Stereo Earphones in-Ear Headphones Bass Earbuds,Fits All 3.5mm Interface. (4 Pairs)",Brand: YENIE,$9.99,4.4 out of 5,/Earbuds-Headphones-Microphone-Earphones-Interface/dp/B08B578J1P/ref=sr_1_25?dchild=1&keywords=in+ear+earbuds&qid=1598947261&sr=8-25,64 ratings,"['highly recommend', 'battery life', 'good sound', 'great value for the price', 'earbuds', 'headphones', 'fall', 'microphone']"
39,Skullcandy Ink'd Plus In-Ear Earbud - Olive,Visit the Skullcandy Store,$12.99,4.5 out of 5,/Skullcandy-Inkd-Plus-Ear-Earbud/dp/B07QZPCWVZ/ref=sr_1_26?dchild=1&keywords=in+ear+earbuds&qid=1598947261&sr=8-26,"3,991 ratings","['sound quality', 'skullcandy', 'stopped working', 'noise cancellation', 'listening to music', 'great sound', 'volume control', 'long time', 'waste your money', 'sound great', 'work well', 'good sound']"
40,"Wireless Bluetooth Headphones, aelec Sport Wireless Earbuds, Over-Ear Noise Cancelling Sport Headset with Mic for Running，Workout （Black",Brand: aelec,$12.98,3.3 out of 5,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A02334542JWJXJQF30NHD&url=%2FBluetooth-Headphones-aelec-Cancelling-Running%25EF%25BC%258CWorkout%2Fdp%2FB0828KZV2W%2Fref%3Dsr_1_27_sspa%3Fdchild%3D1%26keywords%3Din%2Bear%2Bearbuds%26qid%3D1598947261%26sr%3D8-27-spons%26psc%3D1&qualifier=1598947261&id=6658717339627098&widgetName=sp_mtf,10 ratings,['No Review']
41,"Earphones,in-Ear Earbuds Headphones Wired Headphone Metal Noise Cancelling Stereo Heave Bass with Mic and Remote for Phones,Samsung Galaxy,MP3 Players and All 3.5mm Music Device",Brand: Yangbaobao,$9.90,4.2 out of 5,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A03734922LQ9XOA28GLW3&url=%2FEarphones-Earbuds-Headphones-Headphone-Cancelling%2Fdp%2FB085MJ2R64%2Fref%3Dsr_1_28_sspa%3Fdchild%3D1%26keywords%3Din%2Bear%2Bearbuds%26qid%3D1598947261%26sr%3D8-28-spons%26psc%3D1&qualifier=1598947261&id=6658717339627098&widgetName=sp_mtf,25 ratings,['No Review']
42,"Betron DC950 Earphone, Noise Isolating, Powerful Bass, Replaceable Earbuds, Portable in Ear Headphones, Compatible with iPhone, iPad, iPod, Samsung, MP3 Players and Android Devices, Black",Visit the Betron Store,$15.39,4.3 out of 5,/Betron-Headphones-Earphones-Isolating-Tangle/dp/B00LB01FNO/ref=sr_1_29?dchild=1&keywords=in+ear+earbuds&qid=1598947261&sr=8-29,"5,843 ratings","['sound quality', 'tangle free', 'noise cancellation', 'earbud', 'noise cancelling', 'highly recommend', 'sound is good', 'great value', 'stopped working', 'another pair', 'well made', 'great price', 'high quality']"
43,XClear Wireless Earbuds with Immersive Sounds True 5.0 Bluetooth in-Ear Headphones with Charging Case/Quick-Pairing Stereo Calls/Built-in Microphones/IPX5 Sweatproof/Pumping Bass for Sports Black,Brand: XClear,$29.99,4.4 out of 5,/XClear-Headphones-Quick-Pairing-Microphones-Sweatproof/dp/B07ZWJR9GD/ref=sr_1_30?dchild=1&keywords=in+ear+earbuds&qid=1598947261&sr=8-30,"8,439 ratings","['sound quality', 'battery life', 'wireless earbuds', 'noise cancellation', 'highly recommend', 'easy to use', 'noise cancelling', 'great price', 'definitely recommend', 'price point', 'great value', 'apple airpods']"
44,MEE audio M6 Sweatproof Sports Wired In-Ear Headphones - Corded Earphones Earbuds with 3.5mm Plug and Memory Wire Earhooks (Black),Visit the MEE audio Store,$11.27,4.2 out of 5,/MEE-audio-Memory-Headphones-Version/dp/B0038W0K2K/ref=sr_1_31?dchild=1&keywords=in+ear+earbuds&qid=1598947261&sr=8-31,"6,377 ratings","['sound quality', 'around the ear', 'highly recommend', 'ear pieces', 'ear canal', 'another pair', 'wrap around', 'earbud', 'stopped working', 'outside noise', 'much better', 'noise isolation', 'in-ear monitors']"
45,"Headphones [3-Pack] Certified in-Ear Earbuds Earphones with Microphone Premium HD Stereo Headphones with Inline Control, Noise Isolating Earbud Headset, Corded, 3.5mm Audio Jack Devices (Black)",Brand: Certified Power Boost,$14.99,4.2 out of 5,/Headphones-Certified-Earphones-Microphone-Isolating/dp/B07DCY69MM/ref=sr_1_32?dchild=1&keywords=in+ear+earbuds&qid=1598947261&sr=8-32,226 ratings,"['sound quality', 'work well', 'ear', 'volume', 'earbuds', 'headphones', 'pack', 'apple', 'iphone', 'control', 'pairs', 'headset', 'break', 'buds', 'button', 'calls', 'earbud', 'flat', 'slide', 'stay']"
46,"Betron BS10 Noise Isolating Earphones, in Ear Headphones with Microphone and Volume Control, Powerful Bass Sound Includes 3 Different Sized Pairs of Ergonomic Earbuds and Carry Bag, Black",Visit the Betron Store,$16.79,4.3 out of 5,/Betron-Earphones-Headphones-Ergonomic-Microphone/dp/B01MA1MJ6H/ref=sr_1_33?dchild=1&keywords=in+ear+earbuds&qid=1598947261&sr=8-33,"7,553 ratings","['sound quality', 'stopped working', 'noise cancellation', 'highly recommend', 'build quality', 'high quality', 'price point', 'noise cancelling', 'definitely recommend', 'great value', 'great price', 'another pair']"
47,"UGREEN HiTune Wireless Earbuds, Bluetooth Earbuds with Microphone HiFi Stereo In-Ear Headphones, cVc 8.0 Noise Cancelling, Touch Control, 27h Playtime, USB-C Quick Charge, Waterproof, aptX TWS, Sports",Visit the UGREEN Store,$39.99,4.4 out of 5,/UGREEN-Microphone-Headphones-Cancelling-Waterproof/dp/B0851C5KLV/ref=sr_1_34?dchild=1&keywords=in+ear+earbuds&qid=1598947261&sr=8-34,141 ratings,"['sound quality', 'battery life', 'wireless earbuds', 'easy to pair', 'phone calls', 'long battery', 'earbuds', 'price point', 'noise canceling', 'charging case', 'usb-c charging', 'fit my ears', 'quality is great', 'better than i expected']"
48,TOZO T10 Bluetooth 5.0 Wireless Earbuds with Wireless Charging Case IPX8 Waterproof TWS Stereo Headphones in Ear Built in Mic Headset Premium Sound with Deep Bass for Sport Black,Visit the TOZO Store,$29.99,4.3 out of 5,/TOZO-Bluetooth-Wireless-Headphones-Waterproof/dp/B07J2Z5DBM/ref=sr_1_35?dchild=1&keywords=in+ear+earbuds&qid=1598947261&sr=8-35,"90,940 ratings","['sound quality', 'battery life', 'wireless earbuds', 'highly recommend', 'easy to use', 'earbud', 'stopped working', 'left earbud', 'definitely recommend', 'bang for your buck', 'great value', 'right earbud']"
49,Otium Wireless Earbuds Bluetooth 5.0 Headphones with Digital Intelligence LED Display 3500 mAH Charging Case 135H Playtime Stereo Sound Headset IPX8 Waterproof Built-in Mic for Home Office,Visit the Otium Store,$28.99,4.5 out of 5,/Otium-Bluetooth-Headphones-Intelligence-Waterproof/dp/B07S5JVP78/ref=sr_1_36?dchild=1&keywords=in+ear+earbuds&qid=1598947261&sr=8-36,"10,073 ratings","['sound quality', 'battery life', 'wireless earbuds', 'highly recommend', 'power bank', 'easy to use', 'great price', 'definitely recommend', 'earbud', 'fully charged', 'long time', 'noise cancelling', 'great value']"
50,"True Wireless Earbuds, Joyroom Bluetooth 5.0 TWS Stereo Headphones in Ear Built in Mic, Touch Control, 24H Playtime, IPX7 Waterproof, Single &Twin Mode, Deep Bass Wireless Earphones for Work Sport",Brand: Elvana,$29.99,No Review,/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A0982000L2JIXUSUIUPV&url=%2FWireless-Bluetooth-Headphones-Waterproof-Earphones%2Fdp%2FB08DJ7NR65%2Fref%3Dsr_1_37_sspa%3Fdchild%3D1%26keywords%3Din%2Bear%2Bearbuds%26qid%3D1598947261%26sr%3D8-37-spons%26psc%3D1&qualifier=1598947261&id=6658717339627098&widgetName=sp_btf,No Ratings,['No Review']
51,"WENCASE 4-Pack Portable Ear Earbuds Hooks for Apple AirPods Pro, Compatible for Running, Jogging, Cycling, Gym and Other Sports, Earphone Cover Compatible with Apple Airpods 1/2/pro (2Black + 2White)",Brand: WENCASE,$7.99,3.6 out of 5,/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A0944441KNZWNFR7UVVS&url=%2FWENCASE-Compatible-AirPods-Portable-Earphone%2Fdp%2FB088GSPHF1%2Fref%3Dsr_1_38_sspa%3Fdchild%3D1%26keywords%3Din%2Bear%2Bearbuds%26qid%3D1598947261%26sr%3D8-38-spons%26psc%3D1&qualifier=1598947261&id=6658717339627098&widgetName=sp_btf,6 ratings,['No Review']
52,Spectra SP-USB USB Transcription Headset with Volume Control,Visit the Executive Communication Systems Store,$27.95,4 out of 5,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A09146181HOS1S3N43U0N&url=%2FSpectra-SP-USB-Transcription-Headset-Control%2Fdp%2FB00KN5VXQM%2Fref%3Dsr_1_33_sspa%3Fdchild%3D1%26keywords%3Din%2Bear%2Bearbuds%26qid%3D1598947265%26sr%3D8-33-spons%26psc%3D1%26smid%3DA117EFRIKF2Q7N&qualifier=1598947265&id=5250847473238030&widgetName=sp_atf_next,92 ratings,"['sound quality', 'ever used', 'ear buds', 'volume control', 'hurt my ears', 'medical transcriptionist', 'spectra usb', 'regular headphones', 'usb headsets', 'transcription work', 'quality is excellent', 'used spectra', 'headset', 'cord']"
53,SPECTRA SP-PC 3.5 mm PC Stereo Transcription Headset,Brand: SPECTRA,$20.00,4.2 out of 5,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A09156661NJP4QFUYUFE3&url=%2FSpectra-SP-PC-Stereo-Transcription-Headset%2Fdp%2FB00519WNBO%2Fref%3Dsr_1_34_sspa%3Fdchild%3D1%26keywords%3Din%2Bear%2Bearbuds%26qid%3D1598947265%26sr%3D8-34-spons%26psc%3D1%26smid%3DA117EFRIKF2Q7N&qualifier=1598947265&id=5250847473238030&widgetName=sp_atf_next,102 ratings,"['sound quality', 'long cord', 'comfortable to wear', 'great price', 'stereo sound', 'highly recommend', 'hurt my ears', 'transcription work', 'much better', 'good sound quality', 'ear', 'earbuds', 'headsets']"
54,Earbuds Headphones Stereo in-Ear Earbuds with Microphone Mic and Volume Control Noise Isolating Wired Ear Buds Compatible Android Phone Tablet Laptop 3.5mm Devices Earphones,Brand: ZLBBM,$9.99,3.7 out of 5,/Headphones-Microphone-Isolating-Compatible-Earphones/dp/B089QR95JH/ref=sr_1_35?dchild=1&keywords=in+ear+earbuds&qid=1598947265&sr=8-35,39 ratings,['No Review']
55,"Mpow Flame Bluetooth Headphones V5.0 IPX7 Waterproof Wireless headphones,Bass+ HD Stereo Wireless Sport Earbuds, 7-9Hrs Playtime, cVc6.0 Noise Cancelling Mic for Home Workout,Running,Gym Blue Grey",Visit the Mpow Store,$19.98,4.4 out of 5,/Mpow-Bluetooth-Headphones-Waterproof-Workout-Blue/dp/B07BC64276/ref=sr_1_36?dchild=1&keywords=in+ear+earbuds&qid=1598947265&sr=8-36,"35,891 ratings",['No Review']
56,DEIVVOX D0218 Wired Earbuds with Microphone in Ear Headphones - Volume Control Mic - Balanced Sound with Extra Bass - Earphones Noise Isolating - Headset for Cell Phones Samsung Sony LG - Jack 3.5 mm,Visit the DEIVVOX Store,$27.85,4.3 out of 5,/Deivvox-Earphones-Microphone-Ear-Smartphones/dp/B07DLYVHS7/ref=sr_1_37?dchild=1&keywords=in+ear+earbuds&qid=1598947265&sr=8-37,884 ratings,"['sound quality', 'volume control', 'noise cancellation', 'noise cancelling', 'great sound', 'memory foam', 'quality is good', 'high quality', 'ear pieces', 'stopped working', 'waste your money', 'listening to music', 'really good']"
57,Skullcandy Indy Evo True Wireless In-Ear Earbud - Chill Grey,Visit the Skullcandy Store,$78.99,4 out of 5,/Skullcandy-Indy-True-Wireless-Earbud/dp/B084SBWWQ5/ref=sr_1_38?dchild=1&keywords=in+ear+earbuds&qid=1598947265&sr=8-38,743 ratings,"['sound quality', 'battery life', 'ambient mode', 'skullcandy', 'indy evo', 'touch controls', 'charging case', 'wireless earbuds', 'noise cancellation', 'waste your money', 'phone calls', 'earbud', 'movie mode']"
58,"Wireless Earbuds, Boltune Bluetooth V5.1 Earbuds, AptX Deep Bass, in-Ear Detection Headphones, CVC 8.0 Noise Reduction for Clear Calls, IPX8 Waterproof, USB-C Quick Charge 42h Playtime, with 2 Mics",Visit the Boltune Store,$44.95,4.5 out of 5,/Boltune-Bluetooth-Headphones-Detection-Waterproof/dp/B083P1HY43/ref=sr_1_39?dchild=1&keywords=in+ear+earbuds&qid=1598947265&sr=8-39,"6,999 ratings","['sound quality', 'battery life', 'noise cancellation', 'wireless earbuds', 'highly recommend', 'touch controls', 'noise cancelling', 'definitely recommend', 'easy to use', 'price point', 'quality is good', 'really good', 'true wireless']"
59,"Wireless Earbuds, ERUN Bluetooth Earbuds in-Ear with Charging Case Easy-Pairing Stereo Calls/Built-in Mic 18H Playtime for iPhone/Samsung/Android-Black",Brand: ERUN,$27.99,5 out of 5,/Wireless-ERUN-Bluetooth-Easy-Pairing-Android-Black/dp/B08DS3F14N/ref=sr_1_40?dchild=1&keywords=in+ear+earbuds&qid=1598947265&sr=8-40,15 ratings,"['earbuds', 'great sound', 'sound is really good easy', 'headphones', 'earbuds']"
60,"Purity True Wireless Earbuds with Immersive Sound, Bluetooth 5.0 Earphones in-Ear with Charging Case Easy-Pairing Stereo Calls/Built-in Microphones/IPX5 Sweatproof/Pumping Bass for Sports,Workout,Gym",Brand: Purity,$32.99,4.4 out of 5,/Purity-Immersive-Easy-Pairing-Microphones-Sweatproof/dp/B07S3ZY1HG/ref=sr_1_41?dchild=1&keywords=in+ear+earbuds&qid=1598947265&sr=8-41,"14,943 ratings","['sound quality', 'battery life', 'wireless earbuds', 'easy to use', 'highly recommend', 'great price', 'definitely recommend', 'noise cancelling', 'great value', 'price point', 'easy to pair', 'true wireless']"
61,"Betron ELR50 Noise Isolating Earphones, in Ear Earbud Headphones with Carry Case, Enhanced Bass Sound with 3 Different Sized Earbuds, Compatible with iPhone, iPad, Samsung and Mp3 Players, Gold",Visit the Betron Store,$13.99,4.3 out of 5,/Betron-Earphones-Headphones-Balanced-Isolating/dp/B074P5YG9M/ref=sr_1_42?dchild=1&keywords=in+ear+earbuds&qid=1598947265&sr=8-42,"3,196 ratings","['sound quality', 'stopped working', 'highly recommend', 'well made', 'second pair', 'high quality', 'noise cancellation', 'earbud', 'another pair', 'good quality', 'build quality', 'noise isolation', 'ear pieces', 'quality sound']"
62,Bluetooth Earbuds Wireless Earbuds Bluetooth 5.0 Headphones 30H Playtime in-Ear Hi-Fi Deep bass Stereo Sound TWS Sweatproof Earphones Headsets for Web Meeting Workout/Running/Travel,Brand: OKIMO,$39.99,4.9 out of 5,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A10055031LXQ37D47T39M&url=%2FBluetooth-Wireless-Headphones-Sweatproof-Earphones%2Fdp%2FB08CXKH2WQ%2Fref%3Dsr_1_43_sspa%3Fdchild%3D1%26keywords%3Din%2Bear%2Bearbuds%26qid%3D1598947265%26sr%3D8-43-spons%26psc%3D1&qualifier=1598947265&id=5250847473238030&widgetName=sp_mtf,127 ratings,"['sound quality', 'battery life', 'wireless earbuds', 'charging case', 'highly recommend', 'earbuds', 'satisfied with this purchase', 'noise cancelling', 'great sound', 'long time', 'price point', 'pleasantly surprised']"
63,"Betron ELR50 Noise Isolating Earphones, in Ear Earbud Headphones with Carry Case, Enhanced Bass Sound with 3 Different Sized Earbuds, Compatible with iPhone, iPad, Samsung and Mp3 Players, Gold",Visit the Betron Store,$13.99,4.3 out of 5,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A08642692K9FTE1IWF7NB&url=%2FBetron-Earphones-Headphones-Balanced-Isolating%2Fdp%2FB074P5YG9M%2Fref%3Dsr_1_44_sspa%3Fdchild%3D1%26keywords%3Din%2Bear%2Bearbuds%26qid%3D1598947265%26sr%3D8-44-spons%26psc%3D1&qualifier=1598947265&id=5250847473238030&widgetName=sp_mtf,"3,196 ratings","['sound quality', 'stopped working', 'highly recommend', 'well made', 'second pair', 'high quality', 'noise cancellation', 'earbud', 'another pair', 'good quality', 'build quality', 'noise isolation', 'ear pieces', 'quality sound']"
64,"Earbuds in-Ear Headphones/Earphones : Noise Isolating with Powerful Massive Bass Driver, The Absolute IEM, Ultra Clear Highs and Mids from Dynamic Dual Drivers : The Audiophile Elite",Brand: Audiophile,$35.99,4.1 out of 5,/Earbuds-Ear-Headphones-Earphones-Audiophile/dp/B01D6MZ0YO/ref=sr_1_45?dchild=1&keywords=in+ear+earbuds&qid=1598947265&sr=8-45,"1,223 ratings","['sound quality', 'highly recommend', 'stopped working', 'another pair', 'build quality', 'mids and highs', 'much better', 'bang for your buck', 'earbud', 'price range', 'ever owned', 'really good', 'noise cancellation']"
65,Heavy bass Earphone Color Call with Mic Stereo Earbud Headphones Mixed Colors (Black + White + Pink + Green 4 Pairs),Brand: VPB,$13.99,4.1 out of 5,/earphone-Stereo-Earbud-Headphones-Colors/dp/B07L1RQDJM/ref=sr_1_46?dchild=1&keywords=in+ear+earbuds&qid=1598947265&sr=8-46,"3,463 ratings","['sound quality', 'get what you pay', 'waste of money', 'volume control', 'stopped working', 'good quality', 'last long', 'great value', 'great price', 'fell apart', 'great sound', 'work well', 'bang for your buck', 'really good']"
66,"SoundPEATS True Wireless Earbuds 5.0 Bluetooth Headphones in-Ear Stereo Wireless Earphones with Microphone Binaural Calls, One-Step Pairing, Total 35 Hours, Upgraded TrueFree Plus",Visit the SoundPEATS Store,$29.99,4.3 out of 5,/SoundPEATS-Bluetooth-Headphones-Earphones-Microphone/dp/B07MX1XL1V/ref=sr_1_47?dchild=1&keywords=in+ear+earbuds&qid=1598947265&sr=8-47,"13,036 ratings","['sound quality', 'battery life', 'wireless earbuds', 'noise cancellation', 'true wireless', 'highly recommend', 'price point', 'stopped working', 'great price', 'great value', 'left earbud', 'earbud', 'really good']"
67,Skullcandy Indy True Wireless In-Ear Earbud - Indigo,Visit the Skullcandy Store,$56.74,3.7 out of 5,/Skullcandy-Indy-True-Wireless-Earbud/dp/B07RW2HJGQ/ref=sr_1_48?dchild=1&keywords=in+ear+earbuds&qid=1598947265&sr=8-48,"7,178 ratings","['sound quality', 'battery life', 'skullcandy', 'noise cancellation', 'left earbud', 'touch controls', 'stopped working', 'wireless earbuds', 'earbud', 'right earbud', 'left ear', 'worth the money', 'pretty good']"
68,Wireless Earbuds with Immersive Sound True 5.0 Bluetooth in-Ear Headphones with 2000mAh Charging Case Easy-Pairing Stereo Calls/Touch Control/Built-in Microphones/IPX7 Sweatproof/Deep Bass for Sports,Brand: RUMIXI,$29.99,4.7 out of 5,/5-0-Bluetooth-Headphones-Case-Easy-Pairing-Microphones-IPX7-Sweatproof/dp/B0876538NH/ref=sr_1_49?dchild=1&keywords=in+ear+earbuds&qid=1598947265&sr=8-49,"2,960 ratings","['battery life', 'sound quality', 'charging case', 'easy to use', 'noise cancellation', 'wireless earbuds', 'highly recommend', 'great price', 'great value', 'listening to music', 'pretty good', 'better than expected']"
69,"AUKEY True Wireless Earbuds, Bluetooth 5 Headphones in Ear with Charging Case, Hands-Free Headset with Noise Cancellation Mic, Touch Control, 25 Hours Playback for iPhone and Android",Visit the AUKEY Store,$25.49,4.4 out of 5,/AUKEY-Wireless-Bluetooth-Headphones-Charging/dp/B07X8ZZ2M9/ref=sr_1_50?dchild=1&keywords=in+ear+earbuds&qid=1598947265&sr=8-50,"7,448 ratings","['sound quality', 'battery life', 'wireless earbuds', 'noise cancellation', 'easy to use', 'highly recommend', 'quality is very good', 'long time', 'true wireless', 'touch controls', 'great price', 'price point']"
70,Sony MDRE9LP/WHI Earbud Headphones,Visit the Sony Store,No Price,4.2 out of 5,/Sony-MDRE9LP-WHI-Earbud-Headphones/dp/B004RE3YQW/ref=sr_1_51?dchild=1&keywords=in+ear+earbuds&qid=1598947265&sr=8-51,"4,623 ratings","['sound quality', 'last long', 'stopped working', 'earbud', 'fit my ears', 'long time', 'ear canal', 'much better', 'listening to music', 'another pair', 'second pair', 'great sound', 'work well', 'every day', 'great price']"
71,"Lasuney Waterproof Bluetooth 5.0 True Wireless Earbuds, 35H Cyclic Playtime TWS Headphones with Charging Case and mic, in-Ear Stereo Earphones Headset for Sport",Visit the LASUNEY Store,$23.79,4.3 out of 5,/Waterproof-Bluetooth-Wireless-Headphones-Earphones/dp/B083F9CBMF/ref=sr_1_52?dchild=1&keywords=in+ear+earbuds&qid=1598947265&sr=8-52,"4,196 ratings","['sound quality', 'battery life', 'stopped working', 'highly recommend', 'wireless earbuds', 'apple airpods', 'easy to use', 'noise cancellation', 'great price', 'great value', 'pleasantly surprised', 'right away']"
